Level,Date and Time,Source,Event ID,Task Category
Warning,6/11/2020 9:43:20 AM,Microsoft-Windows-Security-SPP,8233,None,"The rules engine reported a failed VL activation attempt.
Reason:0xC004F074
AppId = 0ff1ce15-a989-479d-af46-f275c6370663, SkuId = dedfa23d-6ed1-45a6-85dc-63cae0546de6
Trigger=NetworkAvailable"
Warning,6/11/2020 9:41:38 AM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user LAPTOP-3VCLFU80\almoi SID (S-1-5-21-3160199353-1972228045-1784530820-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,6/11/2020 9:41:26 AM,Microsoft-Windows-DeviceSetupManager,201,None,A connection to the Windows Metadata and Internet Services (WMIS) could not be established.
Warning,6/11/2020 9:41:26 AM,Microsoft-Windows-DeviceSetupManager,202,None,The Network List Manager reports no connectivity to the internet.
Warning,6/11/2020 9:41:26 AM,Microsoft-Windows-DeviceSetupManager,200,None,A connection to the Windows Update service could not be established.
Warning,6/11/2020 9:41:26 AM,Microsoft-Windows-DeviceSetupManager,202,None,The Network List Manager reports no connectivity to the internet.
Warning,6/11/2020 9:36:16 AM,BTHUSB,34,None,"The local adapter does not support an important Low Energy controller state to support peripheral mode.  The minimum required supported state mask is 0x2491f7fffff, got 0x1fffffff.  Low Energy peripheral role functionality will not be available."
Error,6/11/2020 9:35:53 AM,Microsoft-Windows-Kernel-Power,137,None,The system firmware has changed the processor's memory type range registers (MTRRs) across a sleep state transition (S4). This can result in reduced resume performance.
Warning,6/11/2020 9:35:20 AM,Microsoft-Windows-DistributedCOM,10016,None,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{C2F03A33-21F5-47FA-B4BB-156362A2F239}
 and APPID 
{316CDED5-E4AE-4B15-9113-7055D84DCC97}
 to the user LAPTOP-3VCLFU80\almoi SID (S-1-5-21-3160199353-1972228045-1784530820-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool."
Error,6/11/2020 9:34:59 AM,Microsoft Office 16,2000,None,"Microsoft Word: Accepted Safe Mode action : Word couldn't start last time. Safe mode could help you troubleshoot the problem, but some features might not be available in this mode.

Do you want to start in safe mode?."
Error,6/11/2020 9:34:02 AM,Application Hang,1002,(101),"The program WINWORD.EXE version 16.0.4744.1000 stopped interacting with Windows and was closed. To see if more information about the problem is available, check the problem history in the Security and Maintenance control panel.
 Process ID: 2b54
 Start Time: 01d63fba408979ac
 Termination Time: 26
 Application Path: C:\Program Files\Microsoft Office\Office16\WINWORD.EXE
 Report Id: 8b5e26ad-4d3d-43b8-b6a2-ac4cf2c43fce
 Faulting package full name: 
 Faulting package-relative application ID: 
 Hang type: Unknown
"
Error,6/11/2020 9:33:44 AM,Microsoft-Windows-Kernel-EventTracing,3,Session,"Session ""EventLog-AirSpaceChannel"" stopped due to the following error: 0xC0000188"
Warning,6/11/2020 9:33:44 AM,Microsoft-Windows-Kernel-EventTracing,4,Logging,"The maximum file size for session ""EventLog-AirSpaceChannel"" has been reached. As a result, events might be lost (not logged) to file ""C:\WINDOWS\System32\Winevt\Logs\AirSpaceChannel.etl"". The maximum files size is currently set to 1048576 bytes."
Error,6/11/2020 9:33:36 AM,Microsoft Office 16,2001,None,"Microsoft Word: Rejected Safe Mode action : Word couldn't start last time. Safe mode could help you troubleshoot the problem, but some features might not be available in this mode.

Do you want to start in safe mode?."
Warning,6/11/2020 9:32:44 AM,Microsoft-Windows-DeviceSetupManager,200,None,A connection to the Windows Update service could not be established.
Warning,6/11/2020 9:32:44 AM,Microsoft-Windows-DeviceSetupManager,202,None,The Network List Manager reports no connectivity to the internet.
Warning,6/11/2020 9:31:28 AM,Microsoft-Windows-DistributedCOM,10016,None,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{C2F03A33-21F5-47FA-B4BB-156362A2F239}
 and APPID 
{316CDED5-E4AE-4B15-9113-7055D84DCC97}
 to the user LAPTOP-3VCLFU80\almoi SID (S-1-5-21-3160199353-1972228045-1784530820-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool."
Error,6/11/2020 9:30:17 AM,Microsoft Office 16,2001,None,"Microsoft Word: Rejected Safe Mode action : Word couldn't start last time. Safe mode could help you troubleshoot the problem, but some features might not be available in this mode.

Do you want to start in safe mode?."
Warning,6/11/2020 9:29:51 AM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user LAPTOP-3VCLFU80\almoi SID (S-1-5-21-3160199353-1972228045-1784530820-1001) from address LocalHost (Using LRPC) running in the application container SpotifyAB.SpotifyMusic_1.134.694.0_x86__zpdnekdrzrea0 SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,6/11/2020 9:29:28 AM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.SecurityAppBroker
 and APPID 
Unavailable
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,6/11/2020 9:29:28 AM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscBrokerManager
 and APPID 
Unavailable
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,6/11/2020 9:29:28 AM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscDataProtection
 and APPID 
Unavailable
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,6/11/2020 9:29:21 AM,Microsoft-Windows-Security-SPP,8233,None,"The rules engine reported a failed VL activation attempt.
Reason:0xC004F074
AppId = 0ff1ce15-a989-479d-af46-f275c6370663, SkuId = dedfa23d-6ed1-45a6-85dc-63cae0546de6
Trigger=UserLogon(1)"
Warning,6/11/2020 9:29:16 AM,Microsoft-Windows-DistributedCOM,10016,None,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{C2F03A33-21F5-47FA-B4BB-156362A2F239}
 and APPID 
{316CDED5-E4AE-4B15-9113-7055D84DCC97}
 to the user LAPTOP-3VCLFU80\almoi SID (S-1-5-21-3160199353-1972228045-1784530820-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool."
Warning,6/11/2020 9:29:13 AM,Microsoft-Windows-IIS-APPHOSTSVC,9009,None,The Application Host Helper Service encountered an error trying to delete the history directory 'C:\inetpub\history\CFGHISTORY_0000000043'.  The directory will be skipped and ignored.  Note that the directory may still get deleted in the future if the service restarts.  The data field contains the error number.
Warning,6/11/2020 9:29:12 AM,ESENT,642,General,"MicrosoftEdge (9536,D,12) C:\Users\almoi\AppData\Local\Packages\microsoft.microsoftedge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,6/11/2020 9:29:12 AM,ESENT,642,General,"MicrosoftEdge (9536,R,98) C:\Users\almoi\AppData\Local\Packages\microsoft.microsoftedge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,6/11/2020 9:29:06 AM,Microsoft-Windows-User Device Registration,360,None,"Windows Hello for Business provisioning will not be launched. 
Device is AAD joined ( AADJ or DJ++ ): Not Tested 
User has logged on with AAD credentials: No 
Windows Hello for Business policy is enabled: Not Tested 
Windows Hello for Business post-logon provisioning is enabled: Not Tested 
Local computer meets Windows hello for business hardware requirements: Not Tested 
User is not connected to the machine via Remote Desktop: Yes 
User certificate for on premise auth policy is enabled: Not Tested 
Machine is governed by none policy. 
See https://go.microsoft.com/fwlink/?linkid=832647 for more details."
Warning,6/11/2020 9:29:01 AM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,6/11/2020 9:29:00 AM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Error,6/11/2020 9:28:59 AM,Service Control Manager,7023,None,"The MessagingService_16feac service terminated with the following error: 
The device is not ready."
Warning,6/11/2020 9:27:44 AM,Microsoft-Windows-DeviceSetupManager,200,None,A connection to the Windows Update service could not be established.
Warning,6/11/2020 9:27:44 AM,Microsoft-Windows-DeviceSetupManager,202,None,The Network List Manager reports no connectivity to the internet.
Warning,6/11/2020 9:27:30 AM,ESENT,642,General,"Catalog Database (4544,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,6/11/2020 9:27:30 AM,ESENT,642,General,"Catalog Database (4544,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,6/11/2020 9:27:30 AM,ESENT,642,General,"Catalog Database (4544,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,6/11/2020 9:27:30 AM,ESENT,642,General,"Catalog Database (4544,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Error,6/11/2020 9:27:16 AM,Service Control Manager,7000,None,"The Tele2 Mobile Partner. RunOuc service failed to start due to the following error: 
The service did not respond to the start or control request in a timely fashion."
Error,6/11/2020 9:27:16 AM,Service Control Manager,7009,None,A timeout was reached (45000 milliseconds) while waiting for the Tele2 Mobile Partner. RunOuc service to connect.
Warning,6/11/2020 9:27:14 AM,ESENT,642,General,"Catalog Database (4544,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,6/11/2020 9:27:14 AM,ESENT,642,General,"Catalog Database (4544,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,6/11/2020 9:27:13 AM,Microsoft-Windows-DeviceSetupManager,200,None,A connection to the Windows Update service could not be established.
Warning,6/11/2020 9:27:13 AM,Microsoft-Windows-DeviceSetupManager,202,None,The Network List Manager reports no connectivity to the internet.
Warning,6/11/2020 9:27:13 AM,EvntAgnt,3007,None,Error opening event log file State. Log will not be processed. Return code from OpenEventLog is 87.
